blockNumber,timeStamp,from,to,value
3913158,1498136608,0x85f89a3625c076e67d95af92f3d048e8cbe7d5be,0x701c244b988a513c945973defa05de933b23fe1d,25500000000000000000
3913158,1498136608,0xeafd621cdb0d6e576ba86c321c30407eb7d7fdbb,0x701c244b988a513c945973defa05de933b23fe1d,3000000000000000000
3913158,1498136608,0x359344573f2773dc68732552605606f40f192edd,0x701c244b988a513c945973defa05de933b23fe1d,6380000000000000000
3913158,1498136608,0x1d9643358cc78a3a8a08b084e2e8262bd4848ced,0x701c244b988a513c945973defa05de933b23fe1d,50000000000000000
3913158,1498136608,0x45c556aff90d5fe6e91d24874a8036693cec18d0,0x701c244b988a513c945973defa05de933b23fe1d,70000000000000000
3913158,1498136608,0xad3142f31ff778427d2b12ea5ed4312b5294597e,0x701c244b988a513c945973defa05de933b23fe1d,1976580225000000000
3913158,1498136608,0x4b90e5820fd896b286c857788e931117c8ffcbf9,0x701c244b988a513c945973defa05de933b23fe1d,950000000000000000
3913158,1498136608,0xb300ea13e72ba6400b8fee073482a70090a5a8e5,0x701c244b988a513c945973defa05de933b23fe1d,5000000000000000
3913158,1498136608,0x5ba3d9a9c6390e0df8e13e9cb95ae236f8edafec,0x701c244b988a513c945973defa05de933b23fe1d,1000000000000000000
3913158,1498136608,0x3fd6c317dcf9831630b520262045a244502e8bc4,0x701c244b988a513c945973defa05de933b23fe1d,200000000000000000
3913158,1498136608,0x0d65f0efdea623c9572e5b41045cd367c3d6883f,0x701c244b988a513c945973defa05de933b23fe1d,18078825000000000
3913158,1498136608,0xce6e6b361c7a6947bccefcf6cd14729e8e357035,0x701c244b988a513c945973defa05de933b23fe1d,9989000000000000000
3913158,1498136608,0xd09bc98c17c95b6786436feabf16642c5b882eb3,0x701c244b988a513c945973defa05de933b23fe1d,20000000000000000000
3913158,1498136608,0x5e26a41dd12bcdf4d48db7ac12ef26e8772781ec,0x701c244b988a513c945973defa05de933b23fe1d,2200000000000000000
3913158,1498136608,0x94aeca1c849e99b373a7ba800c02c3036c5e4976,0x701c244b988a513c945973defa05de933b23fe1d,3008000000000000000
3913158,1498136608,0x8c78f1ee67ed97af4f26561dc57e3757e734d0eb,0x701c244b988a513c945973defa05de933b23fe1d,1600000000000000000
3913158,1498136608,0x05d272c6e2c6c6dbce857993012cba25689a8850,0x701c244b988a513c945973defa05de933b23fe1d,3000000000000000000
3913158,1498136608,0x5f84a188938dce9b60fb6811ad87a25ebf651422,0x701c244b988a513c945973defa05de933b23fe1d,9950000000000000000
3913158,1498136608,0x1e40b8e18e7f09afcf35bf07d2f35222aff3797e,0x701c244b988a513c945973defa05de933b23fe1d,10000000000000000000
3913158,1498136608,0x3bcd2d9c796c0d5d0e26918d78b81366fd284861,0x701c244b988a513c945973defa05de933b23fe1d,203881061900000000000
3913159,1498136620,0xb270dd05f41a7fd0ffcb3dc26f3f982998a7cfd1,0x701c244b988a513c945973defa05de933b23fe1d,6800000000000000000
3913159,1498136620,0x176aa656a613e2be0dd620eb81146dd94b41faab,0x701c244b988a513c945973defa05de933b23fe1d,500000000000000000
3913159,1498136620,0xde59823196d9a85d45f0151b196e9e3c7ca5cc3f,0x701c244b988a513c945973defa05de933b23fe1d,285000000000000000
3913159,1498136620,0x355bc9d8cc2cde13c5073276d145d0e3d210b2c0,0x701c244b988a513c945973defa05de933b23fe1d,13000000000000000000
3913159,1498136620,0x83bad39f067ef72e354f2ea9d318eaad381a7f15,0x701c244b988a513c945973defa05de933b23fe1d,500000000000000000
3913159,1498136620,0xe91064b4c8d1e9aa611cce2eed5ef8484a31f832,0x701c244b988a513c945973defa05de933b23fe1d,5000000000000000000
3913159,1498136620,0x2b4b1b46b49c75451f2773bd1c56797b249b27e3,0x701c244b988a513c945973defa05de933b23fe1d,324000000000000000
3913159,1498136620,0xa81c19cf3404e314217332e2b6b1283570a33b9f,0x701c244b988a513c945973defa05de933b23fe1d,5000000000000000000
3913159,1498136620,0x3c154d6a5f53e66085ce1d7c26f23aeb6d6b18ac,0x701c244b988a513c945973defa05de933b23fe1d,5000000000000000000
3913159,1498136620,0xc9f9430c90b2566d28bc00c6a74dc5fee4d63351,0x701c244b988a513c945973defa05de933b23fe1d,14000000000000000000
3913159,1498136620,0xeae865bfb6f1eb4a972074fe3e50b7f00ca5d618,0x701c244b988a513c945973defa05de933b23fe1d,5000000000000000000
3913159,1498136620,0x9df668b00d9a4f875c2e38c15c67913bebdb242e,0x701c244b988a513c945973defa05de933b23fe1d,8000000000000000000
3913159,1498136620,0x9e36ac0364ed1e9401bd2d197577661532b853d9,0x701c244b988a513c945973defa05de933b23fe1d,2900000000000000000
3913159,1498136620,0x06245d33485ba1cadcff93f9c8b02f38bca8d4cf,0x701c244b988a513c945973defa05de933b23fe1d,30000000000000000000
3913159,1498136620,0x4fb34e3bdf2728dd4834c28c2a3f233b43809c90,0x701c244b988a513c945973defa05de933b23fe1d,8500000000000000000
3913159,1498136620,0x438543846dec17a7aed3481c9c8363d2f759f063,0x701c244b988a513c945973defa05de933b23fe1d,4000000000000000000
3913159,1498136620,0x1a40746dc1fb9d6dfb4e4ba6f952e6aa26e88b3f,0x701c244b988a513c945973defa05de933b23fe1d,2790276000000000000
3913159,1498136620,0x56e564ca8f1560cf2649ba9a27203f8aaa2cfd1a,0x701c244b988a513c945973defa05de933b23fe1d,4500000000000000000
3913159,1498136620,0x0caae67061289a747d458adf715157eaa60c399f,0x701c244b988a513c945973defa05de933b23fe1d,1030000000000000000
3913159,1498136620,0x1cf16bfb364bd4b11f9f6a0706fe4c2b3aa0439a,0x701c244b988a513c945973defa05de933b23fe1d,20000000000000000000
3913159,1498136620,0x48e95534519eb31afb8606f5fba2b56440262227,0x701c244b988a513c945973defa05de933b23fe1d,5000000000000000000
3913159,1498136620,0xd321d44fecac9b8f1e34276dd34fc3072f52af30,0x701c244b988a513c945973defa05de933b23fe1d,15000000000000000000
3913159,1498136620,0xae66bcd3305ee538406423b86a899643a3835524,0x701c244b988a513c945973defa05de933b23fe1d,1170000000000000000
3913159,1498136620,0x28e620f0bd68e8b8f3b50b1a61e54fd968e071b2,0x701c244b988a513c945973defa05de933b23fe1d,2299000000000000000
3913159,1498136620,0x17e9fccdb69afc21ec033dea707c62c79f69e425,0x701c244b988a513c945973defa05de933b23fe1d,2000000000000000000
3913159,1498136620,0x3fcc9668b3e5d4948ebd744a40fa7571a5541191,0x701c244b988a513c945973defa05de933b23fe1d,2650000000000000000
3913159,1498136620,0xa08b860a69bdae648eb5bab8ca6be97cf9cc54f8,0x701c244b988a513c945973defa05de933b23fe1d,5050000000000000000
3913159,1498136620,0xc1ea49912ce10d0a8864ea3ca85c9b8956923303,0x701c244b988a513c945973defa05de933b23fe1d,300000000000000000
3913160,1498136631,0x8d8459a13e3dc3e4146540ddbd21dbff06ea0d82,0x701c244b988a513c945973defa05de933b23fe1d,1000000000000000000
3913160,1498136631,0x151797660e5802b2a3a8aa853f96608dbf850e39,0x701c244b988a513c945973defa05de933b23fe1d,11890000000000000000
3913160,1498136631,0x942ffc52cfd75b5ecf517cf4ff2238107d3122be,0x701c244b988a513c945973defa05de933b23fe1d,4000000000000000000
3913160,1498136631,0x05543b05c8be29568535de85fb0eec41b70de5ca,0x701c244b988a513c945973defa05de933b23fe1d,545000000000000000
3913160,1498136631,0xd1d7a755654aba85bb151f63b5da6c3289eff55f,0x701c244b988a513c945973defa05de933b23fe1d,269095998722103243
3913160,1498136631,0x1e0cc3a5526d0990c3b10575af88a146bbb0a8d2,0x701c244b988a513c945973defa05de933b23fe1d,11035701975000000000
3913160,1498136631,0x6534881f202ca7d476813b1670259a763936504a,0x701c244b988a513c945973defa05de933b23fe1d,2000000000000000000
3913161,1498136680,0xbf8a578289cf6d9783e1457af31624135fd35cfb,0x701c244b988a513c945973defa05de933b23fe1d,5000000000000000000
3913161,1498136680,0xb2d1ecd686d17d831e0bde1813ad0d18c9f1c3e6,0x701c244b988a513c945973defa05de933b23fe1d,2050000000000000000
3913161,1498136680,0x95d738ee4e36dca69b6d3fb70e5d9ae2a1d0b732,0x701c244b988a513c945973defa05de933b23fe1d,13950000000000000000
3913161,1498136680,0x1db81c31d95b706fa0a4d9bb40115367f08ff36f,0x701c244b988a513c945973defa05de933b23fe1d,1800000000000000000
3913161,1498136680,0xd19287e27635b3ec12d19fc45dfaa16188034592,0x701c244b988a513c945973defa05de933b23fe1d,8000000000000000000
3913161,1498136680,0xe791b2472f6ce987f760ceff150aaf719c349c27,0x701c244b988a513c945973defa05de933b23fe1d,1700000000000000000
3913161,1498136680,0xd5b9d277d8aad20697a51f76e20978996bffe055,0x701c244b988a513c945973defa05de933b23fe1d,12000000000000000000
3913161,1498136680,0x0d275e4e58ce5f60b31788403cb9e3214c9d00ac,0x701c244b988a513c945973defa05de933b23fe1d,5000000000000000000
3913161,1498136680,0xb4185ce7df17bd353bec605b51c0379c9149802d,0x701c244b988a513c945973defa05de933b23fe1d,100000000000000000
3913161,1498136680,0x99fd462735f6b8dee602fbaaa854b30b0fb6b4e7,0x701c244b988a513c945973defa05de933b23fe1d,500000000000000000
3913161,1498136680,0x6db08706cbf6f682fa84d81f85cfec3ff8ce7306,0x701c244b988a513c945973defa05de933b23fe1d,500000000000000000
3913161,1498136680,0xf20cfb128750f5f81bf8a78b04340cc85f6acf51,0x701c244b988a513c945973defa05de933b23fe1d,8000000000000000000
3913161,1498136680,0xb92a2ee85aa4726378adad1e0f8f1b899eb2c1f0,0x701c244b988a513c945973defa05de933b23fe1d,500000000000000000
3913161,1498136680,0xef5feaeb48d2512a34e6eba9f7e637f1b49f8254,0x701c244b988a513c945973defa05de933b23fe1d,8000000000000000000
3913161,1498136680,0x1a4230717bc953f99b9c0591e7fbd866af4e4041,0x701c244b988a513c945973defa05de933b23fe1d,8234767500000000000
3913161,1498136680,0x7cedd4fc7adc7a496a74bc065762c9489cfc7f04,0x701c244b988a513c945973defa05de933b23fe1d,6500000000000000000
3913161,1498136680,0x6bb40be9dca9692a885e296c5c83974178647291,0x701c244b988a513c945973defa05de933b23fe1d,1000000000000000000
3913161,1498136680,0x004b8d39928b9318f7709599ac8d717a3e65e102,0x701c244b988a513c945973defa05de933b23fe1d,1973000000000000000
3913161,1498136680,0xa6d109f76ba3ea154f3ade4abeae1a58b2829c42,0x701c244b988a513c945973defa05de933b23fe1d,1500000000000000000
3913161,1498136680,0xf6c98233994082caadda0e60ff42970cd6c70473,0x701c244b988a513c945973defa05de933b23fe1d,5000000000000000000
3913161,1498136680,0x78805795dc090222db3f7b00f1c1325eec40a44d,0x701c244b988a513c945973defa05de933b23fe1d,39975848391438338979
3913161,1498136680,0xd90ea6bb71a83952160536b6d3d35035cfd709a2,0x701c244b988a513c945973defa05de933b23fe1d,5000000000000000000
3913161,1498136680,0x4f817232617701bb896fc4125a61131761ee9162,0x701c244b988a513c945973defa05de933b23fe1d,11000000000000000000
3913161,1498136680,0xcc6678195297896e36d14a844cdea910f87ce737,0x701c244b988a513c945973defa05de933b23fe1d,5000000000000000000
3913161,1498136680,0x00a7ea77c5412bfc0c4e3a2991222daa56801699,0x701c244b988a513c945973defa05de933b23fe1d,7000000000000000000
3913161,1498136680,0x4165206ef89b5828ea9801a6acdc46187d43c828,0x701c244b988a513c945973defa05de933b23fe1d,4800000000000000000
3913161,1498136680,0xd0d411e25b06aa4f9ce7abf285ee154d2debcbf1,0x701c244b988a513c945973defa05de933b23fe1d,2500000000000000000
3913161,1498136680,0x952bd6bdf67e32d9c8eeb874ff87d4b0debf2469,0x701c244b988a513c945973defa05de933b23fe1d,21880000000000000000
3913161,1498136680,0x0f46d976694f670c8c894288daa8e491b2b0a049,0x701c244b988a513c945973defa05de933b23fe1d,100000000000000000
3913161,1498136680,0xdff0989a7aa5e5ce9beb83830b2b3e44d399a2e3,0x701c244b988a513c945973defa05de933b23fe1d,100000000000000000000
3913161,1498136680,0xaefda5d9cf9393f2c572828f7a10e78e78b77ed5,0x701c244b988a513c945973defa05de933b23fe1d,21000000000000000
3913161,1498136680,0x91a5f542b88a24474408437cddf036cfb0df7b74,0x701c244b988a513c945973defa05de933b23fe1d,5000000000000000000
3913161,1498136680,0x90f17e9ebc30514532a6ee83c6781c7c14271dc4,0x701c244b988a513c945973defa05de933b23fe1d,5000000000000000000
3913161,1498136680,0x1fd9bde7e73533e28455421df56e73de0a0975b1,0x701c244b988a513c945973defa05de933b23fe1d,48000000000000000000
3913161,1498136680,0x7db8cfbaf24b24bb1cc724949bec20d1ee64f99c,0x701c244b988a513c945973defa05de933b23fe1d,428977288087424000
3913161,1498136680,0xb968569c26dc5da1984e3f0ad3943088b05f8194,0x701c244b988a513c945973defa05de933b23fe1d,3000000000000000000
3913161,1498136680,0x26caf000a988d28a7314b91134f017f03d80d3ff,0x701c244b988a513c945973defa05de933b23fe1d,7356000000000000000
3913161,1498136680,0xdbcd62a4df6f193a5ac8d6492fe647461cddce82,0x701c244b988a513c945973defa05de933b23fe1d,3500000000000000000
3913161,1498136680,0x34b7bb1e4599f3452d448557c7bfa4e181ec1d6b,0x701c244b988a513c945973defa05de933b23fe1d,1000000000000000000
3913161,1498136680,0xf8725e51f749a42d6d46f6a5e3666bd86775e080,0x701c244b988a513c945973defa05de933b23fe1d,17000000000000000000
3913161,1498136680,0xf8725e51f749a42d6d46f6a5e3666bd86775e080,0x701c244b988a513c945973defa05de933b23fe1d,16000000000000000000
3913162,1498136689,0xbed7fc5a011cb6ac5a14fb86c1ba893b40acf1e5,0x701c244b988a513c945973defa05de933b23fe1d,5000000000000000000
3913162,1498136689,0x1d758dec1a1c752f0942e4044f1c6a89742c7ead,0x701c244b988a513c945973defa05de933b23fe1d,1276000000000000000
3913162,1498136689,0x4322ef8739c74fdde93c359843982d35393fd565,0x701c244b988a513c945973defa05de933b23fe1d,3000000000000000000
3913162,1498136689,0xa9680cacf37282f96722915aeb1d9c69cc207888,0x701c244b988a513c945973defa05de933b23fe1d,10000000000000000000
3913162,1498136689,0x396a2d6d374a535df417649667a8eb611b4070e1,0x701c244b988a513c945973defa05de933b23fe1d,1970000000000000000
3913162,1498136689,0xd123b896109ca0ca44793720600e4b1e1923453d,0x701c244b988a513c945973defa05de933b23fe1d,21000000000000000000
3913162,1498136689,0x3fc90b9ec3deb1712aed78fa29ef304566ad42ec,0x701c244b988a513c945973defa05de933b23fe1d,15000000000000000000
3913162,1498136689,0x006d9fd02723f2fa0345420f5c432ef7eb5b7301,0x701c244b988a513c945973defa05de933b23fe1d,1500000000000000000
3913162,1498136689,0x54be9e55d140068ceb1fb0213bfa5c14d0b1a254,0x701c244b988a513c945973defa05de933b23fe1d,500000000000000000
3913162,1498136689,0x2bd1f1f92b72c930925caa4caf8700581ca58400,0x701c244b988a513c945973defa05de933b23fe1d,4000000000000000000
3913162,1498136689,0xf2c0fde76732a654d88da51f5afee644d05d9d0e,0x701c244b988a513c945973defa05de933b23fe1d,5000000000000000000
3913162,1498136689,0x10db0c978668616249dba305c85166b4f081319e,0x701c244b988a513c945973defa05de933b23fe1d,40000000000000000000
3913162,1498136689,0xee6f29222f485158901473486a6f81a8ec71002f,0x701c244b988a513c945973defa05de933b23fe1d,8000000000000000000
3913162,1498136689,0xc00c924402f91dbb13599a71e0da36509dc245f6,0x701c244b988a513c945973defa05de933b23fe1d,78000000000000000000
3913162,1498136689,0xe80e7a53881e7e180b7885273590f4e8d5c87c0c,0x701c244b988a513c945973defa05de933b23fe1d,10000000000000000000
3913162,1498136689,0xd8b1ebc8dab48c2a12f9f9e16d9eb7d125d39cfe,0x701c244b988a513c945973defa05de933b23fe1d,3000000000000000000
3913162,1498136689,0x0fd20d0c6e8e69f1680850106a9dbbc5f5573ae6,0x701c244b988a513c945973defa05de933b23fe1d,400000000000000000
3913162,1498136689,0x3a3a04cec5f76985058e3148ef9f0985434dc2d4,0x701c244b988a513c945973defa05de933b23fe1d,5000000000000000000
3913162,1498136689,0x8fd8578bdeb22ab757902cf54b8390abb99a731d,0x701c244b988a513c945973defa05de933b23fe1d,120000000000000000
3913162,1498136689,0x223a0509d27a068427985f261c984cedb4e4018b,0x701c244b988a513c945973defa05de933b23fe1d,8000000000000000000
3913162,1498136689,0xe4cdd6c3ade138f1dacc70e3589c4653d10bb771,0x701c244b988a513c945973defa05de933b23fe1d,7200000000000000000
3913162,1498136689,0x6e725111e66666d61ea46946ded638a5ffe6f2de,0x701c244b988a513c945973defa05de933b23fe1d,1770000000000000000
3913162,1498136689,0x95446c5d16a4712753e3daaf77a669f754bbed7f,0x701c244b988a513c945973defa05de933b23fe1d,1900000000000000000
3913162,1498136689,0x939a2d41e5b8410e1d4f7a058bf9fec759382069,0x701c244b988a513c945973defa05de933b23fe1d,2900000000000000000
3913162,1498136689,0x9f48209b447c3f14d7b2acdf793b6ee14bc7fb9f,0x701c244b988a513c945973defa05de933b23fe1d,40000000000000000000
3913162,1498136689,0x6bf5fedc67ae13a2278db308b3c42e34300aaeef,0x701c244b988a513c945973defa05de933b23fe1d,500000000000000000
3913162,1498136689,0x729ea64b1393ed633c069af04b45e1212905b4a9,0x701c244b988a513c945973defa05de933b23fe1d,100000000000000000000
3913162,1498136689,0x181303207832bfd3f581f96af3ef401798b02747,0x701c244b988a513c945973defa05de933b23fe1d,3000000000000000000
3913162,1498136689,0xa09c71abc6ddcfeb38b68eef7d236d0f4b94c11d,0x701c244b988a513c945973defa05de933b23fe1d,70000000000000000000
3913162,1498136689,0xf0397962033ea568c4597eb221c0559867a6ece0,0x701c244b988a513c945973defa05de933b23fe1d,1020000000000000000
3913163,1498136698,0x2a8ca1e16df6b6122d56403412cf2290f099c427,0x701c244b988a513c945973defa05de933b23fe1d,5000000000000000000
3913163,1498136698,0x614c6bdb1a084e808c1bb6623628c7d1db77e762,0x701c244b988a513c945973defa05de933b23fe1d,22235000000000000000
3913164,1498136700,0x6e5f908f842ce9e8997ae7c6240ae30f162a5a24,0x701c244b988a513c945973defa05de933b23fe1d,100000000000000000
3913164,1498136700,0x30a36a407db710dbd6e208c6107e27b4cd2d73ba,0x701c244b988a513c945973defa05de933b23fe1d,5000000000000000000
3913164,1498136700,0x1641cf1b4cf253eb11d9882e956393a0bc62a414,0x701c244b988a513c945973defa05de933b23fe1d,2301634156880735118
3913164,1498136700,0x36c7a54c65d9668c0703715763273bc2e6f8f280,0x701c244b988a513c945973defa05de933b23fe1d,70000000000000000
3913164,1498136700,0xbc3ff3426fb90932bad89364b0000aaf735fcf79,0x701c244b988a513c945973defa05de933b23fe1d,10000000000000000000
3913164,1498136700,0x1916a0f94baf2219f36cbbaa1e2e705ebc531682,0x701c244b988a513c945973defa05de933b23fe1d,1000000000000000000
3913164,1498136700,0x25af88fb595ec3b94d7803a58c92a6ff8b5c26ca,0x701c244b988a513c945973defa05de933b23fe1d,3740000000000000000
3913164,1498136700,0x88ad1ea01e9635ecadcff10a19c05d1b1cbe90b9,0x701c244b988a513c945973defa05de933b23fe1d,10000000000000000000
3913164,1498136700,0xd2a50fa017764ba4b2a54f7da85c66f9a6ddcc23,0x701c244b988a513c945973defa05de933b23fe1d,1000000000000000000
3913165,1498136713,0x0d2e3476a33ecb7ac749a24ab70cc510369e6d69,0x701c244b988a513c945973defa05de933b23fe1d,14990000000000000000
3913165,1498136713,0x7c4979a3973d7a80b9de250af88817efaa06dcfb,0x701c244b988a513c945973defa05de933b23fe1d,15000000000000000000
3913165,1498136713,0x9b388ce5e6089f53de298e2fdfe830bf43b06a17,0x701c244b988a513c945973defa05de933b23fe1d,2300000000000000000
3913165,1498136713,0xd490323bf54e8434f2ec3e90640b14d48f432f79,0x701c244b988a513c945973defa05de933b23fe1d,2000000000000000000
3913165,1498136713,0xf6b7cc311edf84f0e32553f989ea6d3b63d56268,0x701c244b988a513c945973defa05de933b23fe1d,250000000000000000
3913165,1498136713,0x14dcae28535c4ede02d0b7ec4d5257f7326e0bf9,0x701c244b988a513c945973defa05de933b23fe1d,1000000000000000000
3913165,1498136713,0xb33695dc93cf8b769a3e3e08578cbf8dfdaab1ce,0x701c244b988a513c945973defa05de933b23fe1d,1000000000000000000
3913165,1498136713,0xe02c74aa415aa6742798d7fc656a21b88aa4fa47,0x701c244b988a513c945973defa05de933b23fe1d,30000000000000000
3913165,1498136713,0x615b9351251b05a8ec82b97c667fe31ea4a1ed16,0x701c244b988a513c945973defa05de933b23fe1d,3300000000000000000
3913165,1498136713,0x23765527ac9d58408168c97980dd30d0fc9627b5,0x701c244b988a513c945973defa05de933b23fe1d,120000000000000000
3913165,1498136713,0x8204da016d319506c931b70f6ad10219c55bd2f9,0x701c244b988a513c945973defa05de933b23fe1d,100000000000000000
3913165,1498136713,0x81334fbd096c9f293610ef7850aac20632dd5c8d,0x701c244b988a513c945973defa05de933b23fe1d,4000000000000000000
3913166,1498136730,0xe4580938d81f89a22ffd58b2145952d33a67d066,0x701c244b988a513c945973defa05de933b23fe1d,4200000000000000000
3913166,1498136730,0x6257018fe20ff3dbd6c7d1f99fc0569dc17895c1,0x701c244b988a513c945973defa05de933b23fe1d,3900000000000000000
3913166,1498136730,0xd0d411e25b06aa4f9ce7abf285ee154d2debcbf1,0x701c244b988a513c945973defa05de933b23fe1d,2000000000000000000
3913166,1498136730,0xb239e04f9e33fac910e29d74ac1c064a8164345a,0x701c244b988a513c945973defa05de933b23fe1d,100000000000000000
3913166,1498136730,0x6b5ecaf8e905897bb0ec6a293f83fe52873bd46f,0x701c244b988a513c945973defa05de933b23fe1d,48000000000000000
3913166,1498136730,0xdc0f9d8e1251be93a3ec2ff618adfb73abefd689,0x701c244b988a513c945973defa05de933b23fe1d,2850000000000000000
3913166,1498136730,0x9606adbc827d140caef8fc3292b40db0039300da,0x701c244b988a513c945973defa05de933b23fe1d,5000000000000000000
3913166,1498136730,0x8aee3359529c6ad3ec90db72eea9328b740db302,0x701c244b988a513c945973defa05de933b23fe1d,230000000000000000
3913166,1498136730,0xd8481a240688272a95a99fbdf519e10b14389cbc,0x701c244b988a513c945973defa05de933b23fe1d,28000000000000000000
